Age,"Core ComicID","Core SeriesID",Country,Crossover,"Full Title",Genre,Imprint,Issue,"Issue Nr",Language,Publisher,"Release Date","Release Year",Series,"Series Group","Story Arc",Subtitle,Title,Variant,"Cover Price","CovrPrice Value","Custom Label","Date Sold",Grade,"Grader Notes","Grading Company",Key,"Key Category","Key Reason","Label Type","My Value","Page Quality","Price Sold","Purchase Date","Purchase Price","Purchase Store","Purchase Year","Raw / Slabbed","Signed by","Slab Certification Number","Sold Year",Value,Barcode,"Cover Date","Cover Year",Format,"No. of Pages","Variant Description"
Bronze,796388,7499,USA,,Rom--Spaceman,"Action | Adventure | Science Fiction | Super-Heroes","Marvel Comics",43B,43,English,"Marvel Comics","Mar 1983",1983,"ROM, Vol. 1 (Marvel)",,,,Rom--Spaceman,B,0.60,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,0714860232306,"Jun 1983",1983,Comic,32,"Newsstand Edition"
Modern,656392,96491,USA,,"Watch Out For Bullseye He Never Misses!","Action | Adult | Super-Heroes",,1,1,English,"Marvel Comics","Jan 01, 2020",2020,"True Believers: Criminally Insane Bullseye",,,,"Watch Out For Bullseye He Never Misses!",,1.00,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,75960609810100111,"Mar 2020",2020,Comic,28,"True Believers"
Modern,103589,8868,USA,,"Loose Ends","Action | Adventure",,1999,1999,English,"Marvel Comics","Sep 01, 1999",1999,"X-Force Annual",X-Force,,,"Loose Ends",,3.50,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,75960604790100111,"Nov 1999",1999,Comic,48,
Modern,669986,9838,USA,,"Love and Death","Action | Adventure | Super-Heroes",,7B,7,English,"Marvel Comics","Nov 26, 1985",1985,"Squadron Supreme, Vol. 1","Squadron Supreme",,,"Love and Death",B,0.75,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,0714860281003,"Mar 1986",1986,Comic,32,"Newsstand Edition"
Modern,669983,9838,USA,,"Change of Heart","Action | Adventure | Super-Heroes",,4B,4,English,"Marvel Comics","Aug 27, 1985",1985,"Squadron Supreme, Vol. 1","Squadron Supreme",,,"Change of Heart",B,0.75,,,,,,,Minor,"1st/2nd/3rd cameo appearance","1st cameo app. Quaqmire",,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,0714860281012,"Dec 1985",1985,Comic,32,"Newsstand Edition"
Modern,901972,8450,USA,,"Revenge Of The Beast","Action | Adventure | Super-Heroes",,6B,6,English,"Marvel Comics","May 19, 1992",1992,"Warlock and the Infinity Watch",Warlock,,,"Revenge Of The Beast",B,1.75,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,,"Jul 1992",1992,Comic,32,"Newsstand Edition"
Modern,13027,917,USA,,"On Mulberry Street: A Prelude","Adventure | Fantasy | Super-Heroes","Wildstorm (Cliffhanger)",1,1,English,"DC Comics","Jun 2004",2004,"Astro City / Arrowsmith","Astro City",,,"On Mulberry Street: A Prelude",,2.95,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,76194124091600111,"Jun 2004",2004,Comic,32,
Modern,109715,9444,USA,,"Death's Favor","Adventure | Super-Heroes",,2A,2,English,"Marvel Comics","Feb 17, 1993",1993,"Silver Surfer / Warlock: Resurrection",,,,"Death's Favor",A,2.50,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,07148602272502,"Apr 1993",1993,Comic,32,"Direct Edition"
Modern,142098,7399,USA,,Special,"Action | Adventure | Science Fiction | Super-Heroes","Top Cow Productions",½-A,,English,"Image Comics","Aug 2000",2000,"Rising Stars","Rising Stars",,,Special,½-A,2.95,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,70985307920000011,"Aug 2000",2000,Comic,32,
Modern,809442,8876,USA,,"Nowhere To Hide...","Action | Adventure | Super-Heroes",,44B,44,English,"Marvel Comics","Sep 16, 1998",1998,X-Man,X-Men,,,"Nowhere To Hide...",B,1.99,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,72527403283911,"Nov 1998",1998,Comic,36,"Newsstand Edition"
Modern,220893,8106,USA,Utopia,"Utopia - Chapter Four","Action | Adventure | Super-Heroes",,514A,514,English,"Marvel Comics","Aug 12, 2009",2009,"Uncanny X-Men, Vol. 1",X-Men,,,"Chapter Four",A,3.99,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,75960602461251411,"Oct 2009",2009,Comic,32,"Terry Dodson Regular"
Bronze,729828,662,USA,,"You Can't Tell the Forest From the Trees!","Adventure | Super-Heroes",,47B,47,English,"Marvel Comics","Jun 01, 1987",1987,"Alpha Flight, Vol. 1","Alpha Flight",,,"You Can't Tell the Forest From the Trees!",B,0.75,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,07148602967006,"Jun 01, 1987",1987,Comic,32,"Newsstand Edition"
Modern,674108,8106,USA,"'Nuff Said","'Nuff Said - Golden: A Silent Adventure","Action | Adventure | Super-Heroes",,401B,401,English,"Marvel Comics","Dec 19, 2001",2001,"Uncanny X-Men, Vol. 1",X-Men,,,"Golden: A Silent Adventure",B,2.25,,,,,,,Minor,"1st team appearance","1st team app. X-Corps",,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,72527402461202,"Feb 2002",2002,Comic,40,"Newsstand Edition"
Modern,262130,8106,USA,,"Holy War, Part 1","Action | Adventure | Super-Heroes",,423A,423,English,"Marvel Comics","May 07, 2003",2003,"Uncanny X-Men, Vol. 1",X-Men,"Holy War",,"Part 1",A,0.25,,,,,,,Minor,Death,"Death of Bedlam (Jesse Aaronson), Death of Skin",,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,75960602461242311,"Jul 2003",2003,Comic,32,"Direct Edition"
Modern,86803,7399,USA,,Selah,"Action | Adventure | Science Fiction | Super-Heroes","Top Cow Productions",16A,16,English,"Image Comics","Sep 2001",2001,"Rising Stars","Rising Stars",,,Selah,A,2.50,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.40","New world comic con",2025,Raw,,,,,70985307920001611,"Sep 2001",2001,Comic,32,
Modern,175640,19417,USA,,"Her Dark Plastic Roots","Action | Adventure | Super-Heroes",Wildstorm,1,1,English,"DC Comics","Apr 2008",2008,"Astro City Special: Beautie","Astro City",,,"Her Dark Plastic Roots",,3.99,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.40","New world comic con",2025,Raw,,,,,76194126786900111,"Apr 2008",2008,Comic,48,"Direct Edition"
Bronze,878422,7499,USA,,"The Eyes of a Child","Action | Adventure | Science Fiction | Super-Heroes","Marvel Comics",60B,60,English,"Marvel Comics","Nov 01, 1984",1984,"ROM, Vol. 1 (Marvel)",,,,"The Eyes of a Child",B,0.60,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.40","New world comic con",2025,Raw,,,,,0714860232311,"Nov 1984",1984,Comic,32,"Newsstand Edition"
Modern,87688,7499,USA,,"A World Alive","Action | Adventure | Science Fiction | Super-Heroes","Marvel Comics",59B,59,English,"Marvel Comics","Oct 1984",1984,"ROM, Vol. 1 (Marvel)",,,,"A World Alive",B,0.60,,,,,,,No,,,,,,,"Aug 16, 2025","$ 1.40","New world comic con",2025,Raw,,,,,0714860232310,"Oct 1984",1984,Comic,32,"Newsstand Edition"
Modern,119214,10399,USA,,"Silence At Gettysburg","Adventure | Super-Heroes",,55,55,English,"Image Comics","Nov 1997",1997,Supreme,Supreme,,,"Silence At Gettysburg",,2.99,,,,,,,No,,,,,,,"Aug 16, 2025","$ 2.30","New world comic con",2025,Raw,,,,,,"Nov 1997",1997,Comic,32,
Modern,669987,9838,USA,,"The Clash","Action | Adventure | Super-Heroes",,8B,8,English,"Marvel Comics","Dec 24, 1985",1985,"Squadron Supreme, Vol. 1","Squadron Supreme",,,"The Clash",B,0.75,,,,,,,Minor,"1st appearance","1st app. Bollix, 1st app. The Rustler",,,,,"Aug 16, 2025","$ 1.00","New world comic con",2025,Raw,,,,,0714860281004,"Apr 1986",1986,Comic,32,"Newsstand Edition"
Modern,538877,81178,USA,,"Killer Instinct, Part 1: Lottery",Super-Heroes,,1A,1,English,"Marvel Comics","Apr 11, 2018",2018,"Domino, Vol. 3",,"Killer Instinct",,"Part 1: Lottery",A,3.99,,,,,,,No,,,,,,,"Aug 10, 2025","$ 2.00","Half price books",2025,Raw,,,,,75960608994900111,"Jun 2018",2018,Comic,28,"Greg Land Regular"
Modern,31523,2604,USA,,Madcasting,"Action | Adventure | Super-Heroes","Marvel Edge",234A,234,English,"Marvel Comics","Sep 1986",1986,"Daredevil, Vol. 1",Daredevil,,,Madcasting,A,0.75,,,,,,,No,,,,,,,"Aug 10, 2025","$ 1.00","Half price books",2025,Raw,,,,,,"Sep 1986",1986,Comic,32,"Direct Edition"
Modern,818367,9438,USA,,Heavyweights,"Action | Adventure | Science Fiction | Super-Heroes",,18B,18,English,"Marvel Comics","Aug 16, 1988",1988,"Silver Surfer, Vol. 3","Silver Surfer",,,Heavyweights,B,1.00,,,,,,,No,,,,,,,"Aug 10, 2025","$ 1.00","Half price books",2025,Raw,,,,,07148602664812,"Dec 1988",1988,Comic,32,"Newsstand Edition"
Modern,98542,8450,USA,,They,"Action | Adventure | Super-Heroes",,4A,4,English,"Marvel Comics","Mar 17, 1992",1992,"Warlock and the Infinity Watch",Warlock,,,They,A,1.75,,,,,,,No,,,,,,,"Aug 10, 2025","$ 1.00","Half price books",2025,Raw,,,,,,"May 1992",1992,Comic,32,"Direct Edition"
Modern,103949,8878,USA,,"Eve of Destruction","Action | Adventure | Super-Heroes",,90A,90,English,"Marvel Comics","May 19, 1999",1999,"X-Men, Vol. 1",X-Men,,,"Eve of Destruction",A,1.99,,,,,,,No,,,,,,,"Aug 10, 2025","$ 1.00","Half price books",2025,Raw,,,,,75960601772009011,"Jul 1999",1999,Comic,32,"Direct Edition"
Modern,169803,18543,USA,,"Cats And Dogs","Action | Adventure | Super-Heroes",Wildstorm,31A,31,English,"Image Comics","Sep 1996",1996,"WildC.A.T.s, Vol. 1",WildC.A.T.S,,,"Cats And Dogs",A,2.50,,,,,,,No,,,,,,,"Aug 10, 2025","$ 2.00","New world comics",2025,Raw,,,,,70985304613403111,"Sep 1996",1996,Comic,32,"Direct Edition"
Modern,868742,3486,USA,,"Play Date","Action | Adventure | Super-Heroes","Marvel Comics",11B,11,English,"Marvel Comics","May 01, 2002",2002,"Exiles, Vol. 1",Exiles,,,"Play Date",B,2.25,,,,,,,No,,,,,,,"Aug 10, 2025","$ 2.00","New world comics",2025,Raw,,,,,07165802678005,"May 2002",2002,Comic,32,"Newsstand Edition"
Modern,795939,8450,USA,,"Gathering the Watch!","Action | Adventure | Super-Heroes",,2B,2,English,"Marvel Comics","Jan 21, 1992",1992,"Warlock and the Infinity Watch",Warlock,,,"Gathering the Watch!",B,1.75,,,,,,,Minor,"Story event","Reintroduction of Moondragon",,,,,"Aug 10, 2025","$ 3.00","New world comics",2025,Raw,,,,,07148601897103,"Mar 1992",1992,Comic,32,"Newsstand Edition"
Modern,39767,3486,USA,,"Hard Choices, Part 1","Action | Adventure | Super-Heroes","Marvel Comics",26A,26,English,"Marvel Comics","May 07, 2003",2003,"Exiles, Vol. 1",Exiles,"Hard Choices",,"Part 1",A,2.99,,,,,,,No,,,,,,,"Aug 10, 2025","$ 3.00","New world comics",2025,Raw,,,,,75960605108302611,"Jul 2003",2003,Comic,32,"Direct Edition"
Modern,39762,3486,USA,,"Legacy, Part 2","Action | Adventure | Super-Heroes","Marvel Comics",21A,21,English,"Marvel Comics","Jan 02, 2003",2003,"Exiles, Vol. 1",Exiles,Legacy,,"Part 2",A,2.25,,,,,,,No,,,,,,,"Aug 10, 2025","$ 3.00","New world comics",2025,Raw,,,,,75960605108302111,"Mar 2003",2003,Comic,32,"Direct Edition"
Modern,103714,8870,USA,,"Mister Sensitive","Action | Adventure | Super-Heroes",,117A,117,English,"Marvel Comics","Jun 27, 2001",2001,"X-Force, Vol. 1",X-Force,,,"Mister Sensitive",A,2.25,,,,,,,Minor,"1st appearance","1st app. Mr. Sensitive",,,,,"Aug 08, 2025","$ 3.00",Sanctuary,2025,Raw,,,,,75960601766911711,"Aug 2001",2001,Comic,32,"Direct Edition"
Modern,89360,7674,USA,,"All Sold Out","Action | Adventure | Super-Heroes",Wildstorm,,,English,"Marvel Comics and Image Comics","Nov 27, 1996",1996,"Team X / Team 7",,,,"All Sold Out",,4.95,,,,,,,No,,,,,,,"Aug 08, 2025","$ 2.00",Sanctuary,2025,Raw,,,,,75960604389700111,"Nov 1996",1996,Squarebound,48,
Modern,119213,10399,USA,,"The Ballad Of Judy Jordon, Part 1","Adventure | Super-Heroes",,54,54,English,"Image Comics","Nov 1997",1997,Supreme,Supreme,,,"The Ballad Of Judy Jordon, Part 1",,2.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Nov 1997",1997,Comic,32,
Modern,163132,10405,USA,,"The Three Worlds Of Diana Dane",Super-Heroes,,3B,3,English,"Awesome Entertainment","Nov 1999",1999,"Supreme: The Return",Supreme,,,"The Three Worlds Of Diana Dane",B,2.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Nov 1999",1999,Comic,32,"Variant Cover"
Modern,88020,7539,USA,,Infinity,Adventure,Ultraverse,∞-A,,English,"Malibu Comics","Sep 1995",1995,"Rune, Vol. 2",Rune,,,Infinity,∞-A,1.50,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,70429404942300111,"Sep 1995",1995,Comic,0,"Regular Edition"
Modern,120929,11288,USA,,"Be All That You Can Be",Adventure,,1A,1,English,"Marvel Comics","May 31, 2001",2001,Brotherhood,,,,"Be All That You Can Be",A,2.25,,,,,,,Minor,"1st appearance | 1st team appearance","1st team app. The Brotherhood, 1st app. Oswald, 1st app. Orwell, 1st app. X, 1st app. Fagin",,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605114400111,"Jul 2001",2001,Comic,32,"Direct Edition"
Modern,36722,3039,USA,,"The Fire of the Gods","Action | Adventure | Super-Heroes",Vertigo,3A,3,English,"DC Comics","Dec 1987",1987,"Doom Patrol, Vol. 2","Doom Patrol",,,"The Fire of the Gods",A,0.75,,,,,,,Minor,"1st/2nd/3rd cameo appearance","1st cameo app. Lodestone",,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Dec 1987",1987,Comic,32,"Direct Edition"
Modern,36721,3039,USA,,"Satellite of Doom","Action | Adventure | Super-Heroes",Vertigo,2A,2,English,"DC Comics","Nov 1987",1987,"Doom Patrol, Vol. 2","Doom Patrol",,,"Satellite of Doom",A,0.75,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Nov 1987",1987,Comic,32,"Direct Edition"
Modern,36726,3039,USA,,"The Kids Night Out!","Action | Adventure | Super-Heroes",Vertigo,7A,7,English,"DC Comics","Apr 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"The Kids Night Out!",A,0.75,,,,,,,Minor,"1st appearance","1st app. Shrapnel",,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Apr 1988",1988,Comic,32,"Direct Edition"
Modern,36727,3039,USA,,"The Morning After","Action | Adventure | Super-Heroes",Vertigo,8A,8,English,"DC Comics","Jan 26, 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"The Morning After",A,0.75,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"May 1988",1988,Comic,32,"Direct Edition"
Modern,36728,3039,USA,,"It's Raining Plastic Men / A Life in the Day","Action | Adventure | Super-Heroes",Vertigo,9A,9,English,"DC Comics","Feb 23, 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"It's Raining Plastic Men / A Life in the Day",A,0.75,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Jun 1988",1988,Comic,32,"Direct Edition"
Modern,36730,3039,USA,,"Betrayed-- by Larry Trainor!","Action | Adventure | Super-Heroes",Vertigo,11A,11,English,"DC Comics","Aug 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"Betrayed-- by Larry Trainor!",A,1.00,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Aug 1988",1988,Comic,32,"Direct Edition"
Modern,103660,8870,USA,,"Rage Wars, Part 2","Action | Adventure | Super-Heroes",,111A,111,English,"Marvel Comics","Jan 10, 2001",2001,"X-Force, Vol. 1",X-Force,"Rage Wars",,"Part 2",A,2.25,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960601766911111,"Feb 2001",2001,Comic,32,"Direct Edition"
Modern,134468,8931,USA,,"Daughter Of The Dragon",Super-Heroes,,2,2,English,"Marvel Comics","Jul 20, 2005",2005,"X-Men: Kitty Pryde - Shadow & Flame",X-Men,,,"Daughter Of The Dragon",,2.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605728300211,"Sep 2005",2005,Comic,32,
Modern,104282,8931,USA,,"Dragon Quest",Super-Heroes,,1,1,English,"Marvel Comics","Jun 29, 2005",2005,"X-Men: Kitty Pryde - Shadow & Flame",X-Men,,,"Dragon Quest",,2.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605728300111,"Aug 2005",2005,Comic,32,
Modern,98616,8456,USA,,,"Action | Adventure | Super-Heroes","Marvel Tech",9,9,English,"Marvel Comics","Apr 26, 2000",2000,"Warlock (Marvel Tech)",Warlock,,,,,1.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960604784000911,"Jun 2000",2000,Comic,32,
Modern,98614,8456,USA,,Meanwhile...,"Action | Adventure | Super-Heroes","Marvel Tech",7,7,English,"Marvel Comics","Feb 23, 2000",2000,"Warlock (Marvel Tech)",Warlock,,,Meanwhile...,,1.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960604784000711,"Apr 2000",2000,Comic,32,
Modern,98613,8456,USA,,"Split Personalities","Action | Adventure | Super-Heroes","Marvel Tech",6,6,English,"Marvel Comics","Jan 26, 2000",2000,"Warlock (Marvel Tech)",Warlock,,,"Split Personalities",,1.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960604784000611,"Mar 2000",2000,Comic,32,
Modern,114895,10048,USA,"Legends of the Dead Earth","Legends of the Dead Earth - Starman",Adventure,,1,1,English,"DC Comics","Sep 25, 1996",1996,"Starman Annual",Starman,,,Starman,,3.50,,,,,,,Minor,"1st appearance","1st app. The Prairie Witch",,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120706300111,1996,1996,Comic,0,
Modern,289631,41760,USA,,Birthday,Super-Heroes,,1A,1,English,"DC Comics","Oct 12, 2011",2011,"The Shade, Vol. 2",,,,Birthday,A,2.99,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194129659300100,"Dec 2011",2011,Comic,32,
Modern,114962,10051,USA,,"Talking With David, '96","Action | Adventure | Super-Heroes",,19,19,English,"DC Comics","Apr 04, 1996",1996,"Starman, Vol. 2",Starman,,,"Talking With David, '96",,2.25,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247101911,"Jun 1996",1996,Comic,32,
Modern,114991,10051,USA,,Destiny,"Action | Adventure | Super-Heroes",,45,45,English,"DC Comics","Aug 1998",1998,"Starman, Vol. 2",Starman,,,Destiny,,2.25,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247104511,"Aug 1998",1998,Comic,32,
Modern,115011,10051,USA,,"Grand Guignol, Cinquieme Partie: A Villain's Tale","Action | Adventure | Super-Heroes",,65,65,English,"DC Comics","May 2000",2000,"Starman, Vol. 2",Starman,"Grand Guignol","Back To The Past Of Culp's History, His Prior Encounters With The Shade, And How This Led To The Dark Matters At Hand In A Villain's Tale","Cinquieme Partie: A Villain's Tale",,2.25,,,,,,,Minor,"1st/2nd/3rd cameo appearance","1st cameo app. Simon Culp",,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247106511,"May 2000",2000,Comic,32,
Modern,115016,10051,USA,,"Grand Guignol, Dixieme Partie: The Devil's In The Details","Action | Adventure | Super-Heroes",,70,70,English,"DC Comics","Oct 2000",2000,"Starman, Vol. 2",Starman,"Grand Guignol",,"Dixieme Partie: The Devil's In The Details",,2.50,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247107011,"Oct 2000",2000,Comic,32,
Modern,115017,10051,USA,,"Grand Guignol, Onzieme Partie: Evils Old, New And Unexpected","Action | Adventure | Super-Heroes",,71,71,English,"DC Comics","Nov 2000",2000,"Starman, Vol. 2",Starman,"Grand Guignol",,"Onzieme Partie: Evils Old, New And Unexpected",,2.50,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247107111,"Nov 2000",2000,Comic,32,
Modern,115025,10051,USA,,"1951, Part 3: Why?","Action | Adventure | Super-Heroes",,79,79,English,"DC Comics","Jul 2001",2001,"Starman, Vol. 2",Starman,1951,,"Part 3: Why?",,2.50,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247107911,"Jul 2001",2001,Comic,32,
Modern,115026,10051,USA,,"Arrivederci, Bon Voyage, Goodbye","Action | Adventure | Super-Heroes",,80,80,English,"DC Comics","Aug 2001",2001,"Starman, Vol. 2",Starman,,,"Arrivederci, Bon Voyage, Goodbye",,3.95,,,,,,,No,,,,,,,"Aug 08, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,76194120247108011,"Aug 2001",2001,Comic,48,
Modern,100998,8658,USA,"Wildstorm Rising","Wildstorm Rising - Part 10","Action | Adventure | Super-Heroes",Wildstorm,2,2,English,"Image Comics","Jun 22, 1995",1995,"Wildstorm Rising",,,,"Part 10",,2.50,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,,"Jun 1995",1995,Comic,32,
Modern,103644,8870,USA,,Fallout,"Action | Adventure | Super-Heroes",,91A,91,English,"Marvel Comics","Apr 28, 1999",1999,"X-Force, Vol. 1",X-Force,,,Fallout,A,1.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960601766909111,"Jun 1999",1999,Comic,32,"Direct Edition"
Modern,103718,8870,USA,,"Lacuna, Part One: Captain Coconut","Action | Adventure | Super-Heroes",,121A,121,English,"Marvel Comics","Nov 14, 2001",2001,"X-Force, Vol. 1",X-Force,Lacuna,"Captain Coconut","Part One: Captain Coconut",A,2.25,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960601766912111,"Dec 2001",2001,Comic,32,"Direct Edition"
Modern,104643,8979,USA,,"Savage Genesis","Action | Adventure | Super-Heroes",,1,1,English,"Marvel Comics","Sep 26, 2001",2001,"X-Treme X-Men: Savage Land",X-Men,,,"Savage Genesis",,2.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605138000111,"Nov 2001",2001,Comic,32,"Direct Edition"
Modern,104644,8979,USA,,Deluge,"Action | Adventure | Super-Heroes",,2,2,English,"Marvel Comics","Oct 24, 2001",2001,"X-Treme X-Men: Savage Land",X-Men,,,Deluge,,2.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605138000211,"Dec 2001",2001,Comic,32,"Direct Edition"
Modern,104624,8977,USA,,Deadline,"Action | Adventure | Science Fiction | Super-Heroes",,5A,5,English,"Marvel Comics","Sep 12, 2001",2001,"X-Treme X-Men, Vol. 1",X-Men,,,Deadline,A,2.99,,,,,,,Minor,"1st appearance","1st app. Red Lotus",,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605109000511,"Nov 2001",2001,Comic,32,"Direct Edition"
Modern,104623,8977,USA,,"Dreamtime Serenade","Action | Adventure | Science Fiction | Super-Heroes",,4A,4,English,"Marvel Comics","Aug 08, 2001",2001,"X-Treme X-Men, Vol. 1",X-Men,,,"Dreamtime Serenade",A,2.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605109000411,"Oct 2001",2001,Comic,32,"Direct Edition"
Modern,104637,8977,USA,,"Getting Even!","Action | Adventure | Science Fiction | Super-Heroes",,7A,7,English,"Marvel Comics","Nov 14, 2001",2001,"X-Treme X-Men, Vol. 1",X-Men,,,"Getting Even!",A,2.99,,,,,,,Minor,"1st appearance","1st app. Lifeguard (Heather Cameron), 1st app. Lady Mastermind",,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605109000711,"Jan 2002",2002,Comic,32,"Direct Edition"
Modern,104635,8977,USA,,"Second Front!","Action | Adventure | Science Fiction | Super-Heroes",,12A,12,English,"Marvel Comics","Apr 10, 2002",2002,"X-Treme X-Men, Vol. 1",X-Men,,,"Second Front!",A,2.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605109001211,"Jun 2002",2002,Comic,32,"Direct Edition"
Modern,104636,8977,USA,,Strikeback!,"Action | Adventure | Science Fiction | Super-Heroes",,13A,13,English,"Marvel Comics","May 08, 2002",2002,"X-Treme X-Men, Vol. 1",X-Men,,,Strikeback!,A,2.99,,,,,,,No,,,,,,,"Aug 09, 2025","$ 0.50",Sanctuary,2025,Raw,,,,,75960605109001311,"Jul 2002",2002,Comic,32,"Direct Edition"
